Behavior,Count,Timestamp,Status,Position.X, Position.Y, Position.Z,MousePosition.X, MousePosition.Y,Result,
7,0,8,8,0.06610518, 0.2409391, 0.5122029,0.4378026, -0.7577149,True,
1,2,9,8,-0.02423376, -0.08402187, 0.477903,0.5795522, 0.1270634,False,
6,9,1,6,-0.6407882, -0.1463166, -0.7074373,-0.628545, 0.4312964,True,
9,0,6,5,-0.6541133, -0.04157913, -0.2689764,-0.7150286, 0.4655631,False,
4,5,2,7,0.3908008, 0.1447369, 0.5984205,-0.2809836, 0.5858766,True,
1,8,1,3,-0.15529, 0.6524331, 0.3967426,-0.5775985, 0.01396387,False,
8,2,5,5,-0.5891664, -0.6939468, 0.1869254,0.780929, -0.03719778,True,
1,9,7,6,0.3453767, 0.3310743, 0.4519759,0.5928252, 0.6407062,False,
3,4,7,9,0.3347067, 0.6116593, -0.4257027,-0.1295751, 0.312154,True,
4,9,9,5,0.4345286, 0.5067839, 0.07690338,0.3074676, -0.4898618,False,
0,5,0,0,0.3718175, -0.5628774, 0.6873121,-0.8047929, 0.5053618,True,
3,5,8,1,-0.6239711, 0.1528949, -0.4275018,-0.791822, -0.0648559,False,
6,5,8,3,0.3312532, -0.1741828, -0.6275968,0.06741822, -0.826341,True,
1,9,9,5,-0.4916264, 0.2790365, 0.5234369,0.1939485, -0.8948964,False,
7,8,6,1,0.6797506, -0.5236724, -0.3237132,0.5681229, 0.5899028,True,
8,3,0,2,0.6125877, 0.0530358, 0.2936352,0.8432325, 0.2842507,False,
8,6,7,7,-0.04533487, 0.4628494, 0.443228,-0.06041663, 0.5714884,True,
8,7,1,2,-0.2389637, 0.1800078, 0.5393105,0.07284787, 0.6702746,False,
2,5,2,0,-0.1656282, 0.2788181, 0.4087882,-0.105951, 0.2774412,True,
3,5,5,7,-0.5479183, 0.5545611, 0.6195689,-0.6006976, -0.4280877,False,
2,3,5,9,0.028332, -0.7274099, -0.6033623,-0.8061628, -0.5473512,True,
7,9,8,4,0.6259461, -0.1422643, 0.7603709,0.2494937, -0.5298637,False,
7,8,4,0,0.8062747, 0.5884647, 0.03986826,-0.3332545, 0.7251726,True,
3,7,3,0,0.265439, -0.7668781, -0.2872931,-0.1687117, 0.8916131,False,
0,2,5,2,0.1562855, 0.0382784, -0.7804892,0.3994265, -0.06953973,True,
4,2,5,6,-0.177049, 0.1671045, -0.3086083,0.3044582, -0.3304747,False,
6,2,3,1,0.20244, -0.2749048, -0.4288153,-0.345281, -0.9296848,True,
8,0,2,4,-0.7452087, -0.1004149, -0.647792,-0.3213437, -0.1867324,False,
1,0,5,8,0.4003877, -0.3990623, 0.1028728,0.03337637, -0.6213456,True,
8,6,5,1,-0.09788912, -0.1618479, -0.9637187,0.5479717, 0.08587693,False,
0,4,1,0,0.5877877, -0.1286399, -0.5010098,0.156922, -0.2818342,True,
6,2,3,8,-0.6245029, 0.1828977, 0.7006356,0.3727074, -0.5915672,False,
5,7,6,5,0.6845908, 0.01684989, -0.2094955,0.9180992, -0.1939843,True,
5,3,7,0,0.2620184, 0.5200795, -0.5540006,0.09873918, -0.2276608,False,
3,6,6,8,-0.0262374, 0.2126818, -0.3927703,-0.852819, -0.496667,True,
5,4,8,2,0.5836204, 0.7447268, 0.05864735,-0.8315739, 0.3846815,False,
2,9,3,8,-0.3017518, -0.441528, -0.03482476,-0.4606348, 0.02817894,True,
5,9,0,4,0.1093512, 0.04080785, 0.08899575,-0.3108428, 0.8201134,False,
3,9,2,2,-0.2144792, -0.5063691, -0.8277761,0.1360718, 0.6501834,True,
9,4,0,0,0.02318396, -0.4683598, 0.5796458,0.2289652, -0.6808825,False,
5,9,6,9,0.2049871, 0.4149972, 0.06089079,-0.9862771, -0.06603625,True,
6,6,1,4,-0.09879858, -0.806913, 0.191389,-0.2745769, -0.2554878,False,
8,3,6,7,0.6925423, 0.1830974, 0.3461997,-0.3543588, -0.139377,True,
5,8,8,9,0.5860675, 0.7193146, -0.1104167,-0.6172261, -0.6514034,False,
1,7,2,1,-0.7717912, 0.01490857, 0.2957528,0.6546149, -0.3104808,True,
9,2,9,1,-0.8212076, -0.2894424, -0.134288,-0.9387513, 0.2260002,False,
9,3,1,7,-0.5309297, -0.3454306, -0.3723103,0.4181031, 0.4024297,True,
3,0,4,4,-0.4011335, 0.4088235, -0.06891624,0.1645237, 0.2941847,False,
3,8,1,4,0.6878903, -0.3215425, -0.03315082,-0.3008787, -0.09848601,True,
4,3,0,4,0.6076595, 0.7000751, 0.1820846,0.7631832, 0.3823161,False,
9,4,2,9,-0.1546865, -0.3289217, -0.5757032,-0.06121624, 0.3645982,True,
3,6,9,3,0.1324518, 0.5359043, 0.05948577,0.6532053, -0.6212587,False,
6,7,0,5,-0.1648196, -0.05014754, -0.7597542,-0.3965811, -0.7926136,True,
4,4,7,0,0.5764928, 0.3764949, 0.4623471,0.3031947, 0.9071903,False,
7,0,5,4,-0.8840342, 0.4248331, -0.01603699,-0.1298189, 0.06873261,True,
2,7,2,6,-0.7939363, -0.1602566, -0.4022521,-0.380359, -0.2930939,False,
6,0,4,3,0.5134016, 0.01769107, -0.4289027,-0.2058612, 0.8714749,True,
7,6,7,9,-0.003114398, -0.5318652, 0.5257699,-0.394054, -0.2328657,False,
8,1,9,1,0.4186654, -0.1331331, 0.3555093,-0.4672657, 0.01668211,True,
6,4,4,1,0.5425252, -0.2182242, -0.07953401,-0.1406711, -0.8481837,False,
4,4,0,5,0.7394466, 0.2373859, -0.5298893,-0.4352125, -0.3823239,True,
8,5,3,3,-0.3059469, 0.2164009, -0.6918719,0.01658694, -0.386434,False,
4,4,0,2,0.01524111, -0.7647263, -0.3754678,-0.1686223, 0.6243041,True,
3,1,8,2,-0.09842553, -0.2135043, 0.5430357,0.1192784, -0.4758304,False,
4,8,3,2,-0.07537198, 0.3271666, 0.01224614,0.1901889, 0.4222146,True,
5,5,9,3,-0.4771613, 0.5360882, -0.383156,0.2409139, 0.9476727,False,
9,4,6,9,0.2294547, -0.3353152, 0.1764178,0.6193123, -0.4480686,True,
3,5,7,0,-0.322036, 0.8663394, -0.08556244,0.3387296, 0.1169371,False,
5,7,0,8,0.4542008, -0.4234781, 0.432597,-0.07591582, 0.01584726,True,
2,8,7,5,-0.5950004, 0.3192922, 0.3541433,-0.08291931, 0.3113696,False,
7,7,7,5,0.1471422, 0.6179621, -0.4794278,-0.5905923, -0.4405117,True,
7,0,2,4,0.6632426, 0.3478581, -0.3223833,0.3410017, -0.6251883,False,
2,3,6,2,-0.4463476, 0.03797017, 0.1755767,0.04591436, -0.9434171,True,
5,8,0,0,-0.4345239, -0.3461354, -0.2386554,0.2771365, 0.1215049,False,
4,9,1,8,0.7000727, -0.5368076, 0.2922264,0.1713392, -0.3530982,True,
3,6,6,8,-0.3902632, 0.04553545, 0.8831114,0.510244, -0.8585202,False,
5,9,8,5,0.1524159, 0.5277727, 0.3061185,0.003350956, -0.2909791,True,
9,2,9,5,0.8677886, 0.08604664, -0.4557542,0.3133168, 0.2210645,False,
3,6,8,0,-0.2560733, -0.5409979, -0.6259568,0.01162567, 0.2424977,True,
6,4,8,3,-0.5510526, 0.02272192, -0.5686661,-0.4104581, 0.374687,False,
0,8,2,8,0.4485919, -0.03273444, 0.2613424,-0.0412348, -0.2351009,True,
4,9,9,5,0.6993911, -0.371839, -0.3955897,0.6166439, 0.2058937,False,
6,7,7,7,-0.398128, -0.4612357, -0.7218838,-0.2852408, -0.7558736,True,
8,9,4,6,-0.1064129, -0.4478466, 0.1391181,0.1613008, -0.0814608,False,
7,3,3,5,0.05648011, -0.9463274, -0.1303207,0.611079, -0.1942966,True,
6,1,2,2,0.211118, 0.7651942, 0.5182806,0.1456503, 0.4330812,False,
8,7,9,3,-0.6632137, 0.1413469, 0.4680373,-0.8804537, -0.1857759,True,
7,9,2,9,0.2038803, -0.8430798, -0.02383078,0.04112623, 0.9359502,False,
6,5,9,2,-0.1147174, 0.7512095, -0.5365214,-0.911275, 0.3032556,True,
4,6,9,8,-0.2057055, 0.5778972, 0.5557954,0.8681684, 0.4350742,False,
2,6,8,7,-0.142807, -0.05049764, 0.3196344,0.2645242, 0.4627241,True,
5,6,3,4,-0.03853143, -0.2862407, -0.06988648,0.1895835, 0.655216,False,
6,9,8,4,0.2182438, -0.0930458, 0.2954977,-0.6568445, -0.6876856,True,
3,3,6,6,-0.3253963, 0.3207613, 0.4803324,0.09372435, 0.3369605,False,
8,5,4,9,-0.913689, -0.1669309, 0.06562861,0.7138823, -0.6255231,True,
0,0,6,7,0.2534882, -0.7528899, 0.0158503,-0.2411229, 0.4357948,False,
6,5,0,4,-0.1807491, -0.03206369, 0.3004394,-0.6112911, -0.4417799,True,
9,0,1,6,0.03513091, 0.8183194, -0.2844613,0.09601456, -0.6480464,False,
9,6,9,5,0.03104484, 0.6862171, -0.2330888,0.1428811, 0.4887383,True,
8,2,9,9,-0.3641093, -0.06884593, -0.2411795,0.9008616, 0.2408404,False,
2,0,0,9,-0.2908391, -0.5020704, 0.7220711,0.0611263, -0.9527953,True,
5,8,7,9,-0.111838, -0.3435895, -0.5867504,0.652253, 0.4082539,False,
0,6,2,3,0.01352185, -0.5750473, -0.02706298,0.7227486, -0.6603496,True,
0,1,2,7,-0.6021328, 0.6464574, 0.3330278,-0.9175832, 0.04494052,False,
1,7,8,0,-0.2474202, -0.4909048, -0.1690722,-0.7300646, -0.6082423,True,
9,3,7,9,-0.7514902, 0.3951327, -0.1452496,-0.2796809, 0.2591516,False,
6,0,3,0,0.7200521, -0.4252248, 0.06178306,-0.08711416, 0.2792115,True,
4,0,0,5,-0.340486, 0.4353944, -0.1903108,0.7593419, 0.239964,False,
7,2,8,9,-0.8550682, 0.1127242, 0.4170583,-0.1703527, 0.960992,True,
6,5,7,9,-0.2358291, 0.5129743, 0.4289351,0.9916293, 0.03282642,False,
4,7,0,4,-0.7522839, -0.02956566, 0.2187731,0.01161708, -0.7206226,True,
9,3,5,5,-0.0519414, 0.6730735, 0.5998641,0.5923353, 0.5505581,False,
7,2,2,6,-0.4272271, -0.2040675, 0.606867,0.5505192, -0.5455381,True,
5,1,5,5,-0.6363242, 0.09950045, -0.2959058,0.1136766, -0.6339325,False,
6,4,2,9,-0.4067395, 0.5784056, -0.07641816,-0.3387303, 0.2145742,True,
0,2,4,1,-0.713817, 0.2931517, -0.1239143,0.5133843, 0.824185,False,
0,2,3,7,0.05838902, -0.3185216, -0.7173079,0.1306898, 0.2869042,True,
4,9,7,7,0.05638989, -0.1206643, -0.7347681,-0.3217841, 0.5229523,False,
2,3,4,9,-0.448964, 0.5253423, 0.4828734,-0.4189897, 0.1559673,True,
3,9,9,6,-0.3724665, -0.2810335, -0.3366402,-0.1490145, -0.1775707,False,
9,2,1,5,0.4069735, -0.7294493, -0.5075449,-0.6962388, -0.375486,True,
8,6,4,3,0.8726406, 0.1242721, 0.1836598,-0.5789271, -0.3793471,False,
9,9,2,0,-0.7602362, -0.356762, 0.3405351,-0.8564209, 0.08634251,True,
8,7,8,8,0.1643033, 0.04054611, -0.1869245,-0.7981765, 0.03206922,False,
3,3,6,3,-0.08194537, 0.550891, -0.5866422,0.1232171, -0.4717054,True,
9,7,0,9,-0.002015907, -0.5695353, 0.4671636,0.5032106, 0.2199924,False,
3,0,1,3,0.659928, -0.1419869, -0.6001322,0.5766799, -0.7881105,True,
0,6,5,5,0.5939183, 0.0340025, 0.1912889,0.4098558, -0.5254436,False,
3,8,9,3,0.05537001, -0.8324133, 0.1281776,0.2759003, 0.3393342,True,
0,1,3,9,-0.4658163, -0.04245267, 0.4883106,0.6870209, 0.01675471,False,
3,6,7,2,0.6410862, 0.3022751, -0.3713676,-0.5149762, -0.7671126,True,
8,1,9,8,-0.1815161, 0.7230177, 0.575646,-0.6676306, -0.4313806,False,
9,8,2,5,0.120165, 0.5787457, 0.5761189,0.02225012, -0.2940556,True,
5,8,1,1,0.4643314, -0.6060953, -0.05450867,-0.4668917, -0.8151062,False,
8,5,2,2,-0.6856514, 0.3405406, 0.271193,0.6080471, -0.2510041,True,
0,0,9,6,0.5344279, 0.1561562, 0.8271719,-0.48398, -0.2002098,False,
5,9,6,2,-0.7054635, -0.4679063, -0.3390499,-0.5986803, -0.2863194,True,
4,9,9,3,-0.2188999, -0.5450061, -0.4623985,-0.1880054, -0.1652174,False,
4,8,8,4,0.3526395, -0.4423333, -0.5409781,0.8286313, -0.05126822,True,
6,3,4,2,0.6770307, -0.3253018, 0.5065573,-0.400397, 0.3822925,False,
5,0,4,2,0.3069371, 0.6386781, -0.5322778,0.895172, 0.1124891,True,
2,2,6,2,-0.2445613, 0.3829002, -0.1724327,0.3889417, 0.7489604,False,
3,2,5,2,0.6633148, 0.4892798, -0.2423821,-0.1602416, 0.1084087,True,
9,4,8,7,-0.1262635, 0.1483896, -0.3447579,0.3534461, 0.7800065,False,
1,0,2,5,-0.4832551, -0.126313, 0.4826467,0.6067537, -0.1752584,True,
1,5,9,4,0.3195929, -0.54065, -0.4378156,0.5540128, -0.824401,False,
9,3,7,1,0.12063, 0.2017319, -0.212502,-0.4046188, 0.9048949,True,
7,6,0,1,0.6709874, -0.1020562, -0.1019409,-0.4930869, 0.3044714,False,
6,1,5,8,0.741582, -0.4761393, -0.02727914,0.5951434, -0.3163396,True,
9,1,5,7,0.44604, -0.4182357, 0.4162365,0.3305259, -0.568013,False,
7,4,7,5,-0.0186929, -0.4918348, -0.4122145,-0.616768, 0.3018515,True,
5,1,2,4,0.1530378, 0.2382675, 0.7692969,-0.8980063, -0.3144101,False,
4,2,2,9,-0.8935008, -0.07247538, -0.4178628,-0.5438302, 0.7292601,True,
7,2,8,7,0.1374126, 0.8026351, 0.1054181,0.3991356, -0.3822089,False,
9,1,7,7,-0.2312139, -0.4621724, 0.7243426,0.6930124, -0.4374849,True,
7,4,5,2,-0.8045127, 0.2709538, -0.2486144,0.4791468, 0.7005527,False,
3,0,5,5,-0.336325, 0.08388436, 0.5986163,0.820864, 0.4220852,True,
8,2,6,1,0.2788942, 0.1365698, 0.01693123,-0.1903084, -0.1041542,False,
9,8,6,6,-0.7747622, -0.1574991, 0.09700987,-0.5378164, 0.0700254,True,
5,9,9,0,0.4876121, -0.0004484297, -0.5124964,-0.3944166, 0.09281324,False,
5,6,2,0,-0.07615231, 0.3612272, 0.8617359,-0.8670707, -0.1606685,True,
3,1,6,2,0.805059, 0.1702118, -0.3508335,0.8964634, 0.05780767,False,
7,5,0,0,-0.9311461, 0.004699752, -0.2860132,-0.1358888, -0.2499597,True,
8,0,2,7,-0.1979806, -0.0104552, 0.356439,0.7440212, -0.04887061,False,
9,8,1,9,0.356304, -0.5252113, 0.3084107,-0.7478099, 0.537311,True,
6,1,8,5,0.09965702, 0.3836785, -0.8680557,-0.3743732, 0.248332,False,
0,9,0,0,-0.3441764, 0.1558218, -0.6744612,0.4052499, 0.3876587,True,
3,1,9,4,0.5917423, 0.4664865, -0.1864063,-0.6480759, -0.5443217,False,
0,9,2,6,0.8690189, 0.1313438, 0.09538686,0.01265257, -0.189445,True,
5,0,0,2,0.8572942, 0.1605885, -0.4774113,-0.1561627, -0.6158946,False,
8,2,4,5,-0.545884, -0.821693, 0.1220043,0.7339658, -0.1683887,True,
0,5,0,7,-0.6692628, 0.472623, -0.3866513,-0.1820377, 0.003175536,False,
4,0,8,8,0.3042047, 0.2619212, -0.4018787,-0.3152085, 0.5641566,True,
3,9,1,8,-0.3890846, -0.0686247, -0.811992,-0.9770535, 0.1314355,False,
9,3,4,3,0.5158278, 0.0006007936, -0.3825763,-0.5320387, 0.1643374,True,
3,0,3,3,-0.1540501, 0.8853258, 0.324975,0.4768119, 0.1667207,False,
9,3,2,2,-0.4688362, 0.2031329, -0.4388243,0.7202956, 0.6506714,True,
0,2,0,1,-0.6440316, 0.3317967, -0.1500703,0.5937651, -0.1789728,False,
0,1,2,8,0.1708849, -0.74143, -0.3406049,0.83293, 0.2101418,True,
6,5,7,2,0.2594049, 0.2834502, 0.8052329,-0.387123, -0.7418733,False,
5,7,6,0,-0.5008305, -0.4481419, 0.205439,0.2732529, -0.3533397,True,
0,0,0,7,-0.6514099, 0.150073, -0.504361,-0.7564819, 0.181295,False,
1,4,2,8,0.06727949, -0.177947, 0.7677847,-0.7733772, 0.1893474,True,
8,4,2,9,0.815792, 0.3271069, -0.02515507,0.1661913, -0.1346052,False,
3,4,3,9,0.1820249, 0.01007497, -0.8829216,-0.2293331, -0.04116095,True,
7,6,5,9,-0.5725291, 0.09903331, -0.07768188,-0.2717879, 0.2010821,False,
8,8,0,4,0.1510672, 0.3655664, 0.8991982,-0.09455128, -0.7297791,True,
3,8,8,3,0.7191264, -0.2030112, -0.3140349,0.8350915, -0.4621279,False,
5,2,1,5,-0.007476293, 0.2227547, 0.9174893,0.1661848, -0.2285345,True,
9,0,5,3,-0.6873372, -0.1660281, -0.2805808,-0.1774367, -0.3649585,False,
3,0,9,5,-0.1109903, 0.2961765, 0.09483761,0.002117679, -0.1685527,True,
5,8,9,5,-0.205998, -0.7141818, -0.3765797,0.3683777, 0.7534461,False,
6,1,2,1,-0.06778071, 0.370419, 0.7213903,-0.3515936, 0.6786556,True,
6,8,0,7,0.472789, -0.3268352, 0.1317771,-0.7930589, -0.07623658,False,
6,2,6,7,0.4017302, -0.0008782332, -0.4990565,-0.7149272, -0.4858437,True,
2,0,5,4,0.5683451, 0.5097473, 0.04094588,0.4875337, -0.2573627,False,
9,8,6,7,0.2927817, -0.6320378, -0.1612714,0.5134696, 0.7480968,True,
1,0,1,8,0.1396952, -0.6443081, -0.02352901,0.3929276, -0.04757274,False,
4,6,4,5,0.272284, 0.6764419, -0.6132339,-0.5697061, 0.04862144,True,
2,1,4,5,0.1316928, -0.1475213, -0.6859604,0.3112935, -0.6024048,False,
6,8,5,0,0.5088404, -0.2576912, 0.1582539,0.6728739, -0.2387288,True,
9,7,5,4,0.1748958, -0.3801613, -0.5406843,-0.9796503, 0.02026402,False,
7,3,0,4,-0.5194166, 0.08193862, -0.09609095,-0.8972723, 0.3344188,True,
9,7,6,1,0.09035578, -0.197858, -0.1104688,-0.7475179, 0.5981958,False,
2,1,6,5,-0.493371, -0.3237374, -0.6440594,-0.4890957, 0.8425459,True,
8,0,0,0,0.1157168, -0.07730839, 0.8988391,-0.0842266, -0.17418,False,
6,8,0,2,-0.3220426, 0.2610294, 0.7963009,0.1556176, -0.3173966,True,
7,7,7,2,-0.6859065, 0.3275658, 0.1222659,-0.3443943, -0.7848627,False,
3,5,3,2,-0.518204, -0.07424674, -0.1654268,-0.3092844, 0.188395,True,
6,7,4,8,-0.4537473, -0.4633272, -0.3039177,0.1203999, -0.7795684,False,
5,0,7,7,-0.5849408, 0.7162032, -0.1683158,-0.0788224, -0.5921265,True,
2,3,2,7,0.7804113, 0.07161019, 0.2913754,-0.06261483, -0.6671659,False,
2,4,0,3,0.2277222, -0.4438531, -0.3607098,0.376754, -0.1508031,True,
6,9,8,6,0.7027023, -0.1525557, 0.2762066,-0.66995, -0.3180276,False,
8,7,1,8,0.8968246, 0.307882, 0.1812482,0.1950111, -0.7669648,True,
9,3,9,6,-0.4204384, 0.005890671, 0.3015997,-0.7926252, 0.5674723,False,
1,8,3,1,-0.5379602, 0.3404629, -0.4412001,-0.5594596, -0.786854,True,
9,6,6,5,0.008458922, 0.5089173, 0.5738515,0.900921, -0.2930703,False,
2,5,7,5,-0.1241331, -0.04867927, 0.7549728,0.04058584, 0.2536162,True,
7,1,5,6,0.1592854, 0.4493533, 0.6012189,0.7543496, 0.365098,False,
2,5,6,3,-0.01249092, -0.348272, 0.1283621,-0.5128574, 0.3173912,True,
3,5,6,8,0.4502127, 0.05521796, -0.3644016,-0.39238, 0.1793822,False,
7,6,6,1,0.767674, 0.09715319, 0.1642,0.1431559, -0.5712106,True,
9,1,8,5,0.3114304, -0.2918711, -0.8199342,-0.6830168, -0.07813232,False,
7,4,3,6,-0.278897, -0.8855047, 0.03194554,0.7382426, -0.3935818,True,
5,3,9,3,0.1011349, -0.07540278, 0.1212133,-0.09060895, 0.9035187,False,
8,7,4,2,-0.2849857, 0.3237244, -0.3666778,-0.07835118, -0.3573392,True,
1,7,7,9,-0.006259784, 0.1872541, -0.1363897,-0.5893629, 0.7637364,False,
8,6,9,1,0.5164573, -0.4858401, -0.09334352,-0.1184999, 0.420562,True,
9,2,9,2,-0.5239407, 0.01355174, 0.4321873,-0.3982792, -0.8766333,False,
5,0,2,8,-0.4064037, -0.5663942, 0.07089549,0.5652984, -0.2351822,True,
4,3,7,9,-0.1655158, -0.2040936, -0.436237,0.1890745, -0.01677425,False,
7,7,7,9,-0.04872807, 0.4086615, 0.04934899,0.7094848, -0.2607062,True,
1,1,2,8,-0.5081913, -0.2791705, -0.0629925,-0.6847148, 0.6070083,False,
5,1,6,4,0.3691976, -0.1813599, -0.8725733,0.06487126, -0.3379912,True,
2,7,9,5,0.7588523, 0.3222225, -0.3022932,0.5066107, -0.7528904,False,
6,3,7,1,-0.03421344, -0.9936889, -0.1044776,0.1239536, 0.1141185,True,
1,5,9,4,0.4458154, 0.1336298, 0.1887861,-0.4992203, 0.6392684,False,
1,0,5,7,0.363051, 0.1526598, 0.1112929,0.7401909, 0.3096524,True,
5,3,3,3,0.0552609, 0.1095656, -0.2605688,-0.02866739, 0.1945744,False,
8,5,2,5,-0.4262407, 0.8896287, 0.02208034,-0.3519522, 0.7238717,True,
5,1,3,7,0.5954366, 0.2240478, 0.5436013,-0.07675049, -0.5384431,False,
7,6,5,1,0.129195, -0.5596446, -0.4428845,-0.6179705, -0.5115165,True,
9,1,9,4,0.4218233, 0.2106378, -0.767534,-0.8724741, 0.4289526,False,
6,1,3,5,0.1783921, 0.9522984, -0.1038129,-0.2673627, 0.4970264,True,
1,4,7,5,0.2927839, 0.2139905, -0.3383514,0.3341142, -0.7517694,False,
9,0,0,7,-0.3372557, 0.3721034, -0.2241173,0.5095749, -0.03232362,True,
3,5,2,7,0.1725817, 0.4044677, -0.4349244,0.7021243, 0.1342414,False,
9,7,2,3,0.2106248, 0.5822544, 0.189641,0.2977251, 0.2955189,True,
1,6,7,6,-0.3443654, -0.09957668, -0.7407666,0.2287371, -0.4912407,False,
7,8,4,7,-0.2088097, 0.1997518, -0.4010944,-0.2443909, 0.07598963,True,
1,5,2,0,0.07448872, 0.585131, -0.1140944,-0.6670825, -0.5483563,False,
1,2,7,8,0.564876, -0.003556227, -0.1856323,-0.3489702, 0.2188016,True,
9,9,7,4,-0.362317, -0.1870686, -0.6417918,-0.3472798, 0.6984645,False,
7,6,2,8,0.2353619, -0.7178112, 0.3005491,-0.8958683, -0.1871647,True,
7,0,7,7,0.3670623, -0.4202294, 0.5438806,0.3928694, 0.8560059,False,
8,1,7,6,-0.4528401, 0.5116197, -0.1660515,0.4359108, -0.6518189,True,
4,3,5,4,-0.8859275, 0.008780902, -0.01759286,-0.8145477, 0.1255912,False,
3,7,8,4,-0.4586501, 0.3920808, -0.3114853,0.3709543, 0.2876318,True,
2,3,8,6,-0.8004025, 0.3293563, -0.2636132,-0.5593225, 0.5796686,False,
3,2,6,2,0.241509, 0.3892646, 0.06156568,0.5352186, 0.5221807,True,
6,7,7,7,-0.2281384, -0.4779393, -0.1570265,0.3950136, -0.5197209,False,
5,2,8,9,0.1002035, 0.3181809, 0.9182754,0.4680615, -0.7969242,True,
3,8,5,4,-0.7837603, 0.1849111, 0.4681022,-0.3932922, -0.4088947,False,
8,3,1,1,-0.2423334, 0.6806069, 0.3156205,0.02751815, -0.3051502,True,
5,6,4,6,0.1107852, -0.2602951, -0.7917404,0.2144392, 0.4783931,False,
5,6,5,8,0.6709877, -0.3686699, 0.380893,0.9487634, 0.2505928,True,
5,3,7,0,-0.7100161, 0.08008734, 0.566488,-0.2602647, 0.2483251,False,
6,3,7,9,-0.5577135, 0.5974659, 0.0467555,0.6196833, 0.3090724,True,
1,1,8,0,-0.2975706, 0.4041406, -0.5537404,0.6968016, -0.09794194,False,
7,6,4,5,0.5609809, 0.5935683, 0.1114166,0.4420249, 0.7750387,True,
4,4,1,7,-0.1524968, 0.2478217, -0.2939187,-0.3806018, 0.5968443,False,
7,4,6,1,0.5161988, -0.1240215, -0.2935791,-0.7133995, -0.01438684,True,
1,8,0,2,0.03713839, -0.4038204, 0.7268885,0.4247866, 0.8411949,False,
7,8,3,3,-0.4772345, -0.1287272, -0.307059,0.3674062, -0.5741199,True,
7,3,4,1,-0.2927843, -0.1176238, -0.6454286,-0.7541565, 0.5799558,False,
2,4,9,4,-0.1275612, 0.5446669, -0.2100005,0.4069405, 0.7131262,True,
9,4,9,5,0.435149, 0.2958162, 0.5751934,0.6236138, -0.2506961,False,
1,6,7,7,0.1191824, 0.2672535, 0.9417009,-0.874091, 0.2940928,True,
8,6,7,4,-0.2354019, -0.2263339, 0.3848934,-0.4955591, -0.7692499,False,
3,4,8,2,0.4640192, -0.4377277, 0.7337696,-0.6070624, -0.5598633,True,
6,1,1,8,-0.3707179, 0.08563709, 0.4035872,0.04783931, 0.385915,False,
9,0,1,1,0.08650601, -0.06984016, 0.1133149,-0.8169605, -0.448129,True,
2,0,1,9,-0.4379387, -0.09449036, 0.7490197,0.009064249, -0.03641018,False,
5,0,0,8,0.1385854, 0.1036518, -0.2847324,0.7990632, -0.03904842,True,
4,9,4,4,-0.1960693, -0.4554864, -0.01797638,0.2854569, 0.3603388,False,
3,5,3,0,0.5139661, 0.3628577, -0.5388277,0.2959285, -0.5209436,True,
3,0,4,7,0.2442663, 0.2193547, 0.4512267,0.7711472, -0.4668152,False,
5,9,4,1,0.4206843, 0.5267321, 0.1656323,-0.7157752, 0.3863212,True,
4,8,8,8,0.3011094, -0.1330542, 0.1625963,0.5037624, 0.4262086,False,
2,6,8,5,-0.1676699, -0.6926741, -0.4668725,-0.03758718, 0.9766528,True,
4,2,2,0,-0.5223094, -0.01123846, 0.5551235,0.3149954, 0.8492149,False,
9,0,0,7,0.3313742, -0.580833, -0.3537622,0.06750675, 0.5453531,True,
8,4,2,7,-0.3744508, 0.5718753, 0.3346058,-0.7841181, -0.3024709,False,
8,7,0,4,0.01030891, -0.3167526, 0.5066,-0.337589, -0.7066177,True,
3,8,4,3,-0.0463214, -0.8845642, -0.1113903,0.1690591, -0.8500696,False,
0,6,1,5,-0.2851244, 0.1762207, -0.5053009,-0.7128502, 0.6331579,True,
5,2,9,6,-0.4419396, 0.03131046, 0.2550613,0.2276001, 0.8283035,False,
1,1,2,9,-0.2854205, -0.1971877, -0.08954716,0.5053508, -0.6404823,True,
2,0,4,6,-0.3792777, 0.6708824, 0.4415992,-0.1854907, 0.4474004,False,
8,0,6,8,-0.1074341, -0.5931649, -0.555486,0.8831704, 0.06751016,True,
5,6,2,8,0.3831011, 0.07670125, 0.03698494,-0.868589, -0.3528979,False,
9,1,4,8,-0.001835029, 0.02399941, -0.6388161,-0.4938817, 0.5532608,True,
7,6,2,9,-0.1301341, 0.5709264, -0.3876601,-0.8287875, 0.4441936,False,
5,9,4,9,0.03818765, -0.6721557, -0.2112112,-0.9728768, -0.1704025,True,
4,7,9,9,0.007802304, 0.3688512, -0.6775031,0.01553025, 0.7635911,False,
6,4,6,8,0.3487472, -0.2057317, -0.5278822,-0.5657361, -0.6439549,True,
3,3,4,1,0.4767908, 0.2122165, -0.3015885,0.5076289, -0.08972021,False,
4,4,9,4,-0.3809924, -0.5685105, 0.2092726,0.6697961, -0.4601832,True,
2,6,5,3,-0.5106844, 0.4203925, -0.3227485,-0.6104705, 0.4388139,False,
4,6,0,2,-0.6558495, 0.02412553, 0.7080177,-0.5713778, 0.1273385,True,
1,0,7,2,0.8193935, 0.003486662, 0.2577231,0.6977741, -0.365318,False,
